date,group,Class,ClassID,title,URL
August 9 2020,Rana Foroohar,Fintech,0,Commerce patterns have not shifted much recently. That is about to change dramatically,https://www.ft.com/content/3a21c843-43ed-4e94-b78e-635947050c71
August 9 2020,Paul Collier,Fintech,0,Fall in commodity prices benefits advanced economies,https://www.ft.com/content/3e1bcd36-d2a7-4429-af55-859e2ddf0366
August 9 2020,Mariana Mazzucato,Fintech,0,The historic plan is a turning point for the bloc but policymakers need new tools to direct it,https://www.ft.com/content/b26f6785-e08a-450b-8c62-bdafbeb5ff2c
August 9 2020,Market Questions,Fintech,0,Market Questions is the FT’s guide to the week ahead,https://www.ft.com/content/30927ac4-14a7-4185-8cc3-f16daf0e1b13
August 9 2020,Global remittances,Fintech,0,Lower hard-currency income dents national balance sheets and there are human costs too,https://www.ft.com/content/13637e53-9a5e-4f18-b62d-5543743cd30e
August 9 2020,South Africa,Fintech,0,SARB under pressure from politicians to take more direct role in stimulating economy,https://www.ft.com/content/1140ef28-48d0-4703-898d-1ed1c840a536
August 8 2020,Supply chains,Fintech,0,Covid-19 and other risks mean quarter of products could be sourced from new countries in 5 years,https://www.ft.com/content/a4544767-f93d-48b0-bde4-ad8a582922ab
August 8 2020,US-China relations,Fintech,0,US takes action against territory’s top official Carrie Lam and moves to ban TikTok and WeChat,https://www.ft.com/content/6822dffd-8cb8-494d-9a89-c6ee29a345d4
August 7 2020,Joe Rennison,Fintech,0,Response to the coronavirus crisis has made a tricky problem harder to solve,https://www.ft.com/content/3f764729-4bef-43d1-9641-5e2c3a6bc0de
August 7 2020,Jonathan Wheatley,Fintech,0,Researchers hail policymaking ‘revolution’ as bond-buying programmes spread,https://www.ft.com/content/43c5217f-81a5-4d25-8ac9-7b9951b019d3
August 7 2020,Brexit,Fintech,0,Two sides thrash out the main elements of an agreement,https://www.ft.com/content/2cfda8fe-c67e-424a-89b9-a219c168a21d
August 7 2020,Eurozone economy,Fintech,0,"Germany, France and Spain all report better than expected production data for June",https://www.ft.com/content/821c6404-78d0-4e5b-b382-7ebcdbc407c7
August 7 2020,World,Fintech,0,Your daily briefing on the news,https://www.ft.com/content/3c3f804a-8982-42eb-b17b-d8e873d24bd6
August 7 2020,Tom Braithwaite,Fintech,0,The Nasdaq has minted new records even as the Trump administration broadens its assault on Chinese tech,https://www.ft.com/content/cbb6a75b-2b12-4a21-aed6-41965d3d15d6
August 7 2020,US-China trade dispute,Fintech,0,Tencent shares plummet as fears grow White House could ban all dealings with tech group,https://www.ft.com/content/fb91a9f0-ecfb-4bfd-824b-5d6225a109ef
August 7 2020,US-China relations,Fintech,0,US companies given 45 days to stop dealing with messaging app,https://www.ft.com/content/82762dc2-faba-4283-9590-bce60a1a90ea
August 7 2020,Chinese economy,Fintech,0,Higher demand for country’s goods comes after economy returned to growth in second quarter,https://www.ft.com/content/455ce849-9481-4bd0-84ca-86633fe85a40
August 6 2020,Brexit,Fintech,0,Support service will aid region’s business with cross-Irish Sea trade costs and red tape under post-Brexit protocol,https://www.ft.com/content/91123bfe-58d3-475b-8f69-a8d92bbf81e5
August 6 2020,US trade,Fintech,0,Donald Trump cites national security in move criticised by important business lobby,https://www.ft.com/content/70fbd90c-a742-438c-9cbc-9fe28a5eb355
August 6 2020,US politics & policy,Fintech,0,President’s action aimed at reducing reliance on foreign supply chains for essential drugs,https://www.ft.com/content/14b71ce4-0f57-4e9f-a2a6-5380229cf8c5
August 6 2020,,Fintech,0,Central bank predicts short-term bounceback before slow return to pre-pandemic levels,https://www.ft.com/content/23f14c57-d7f0-460e-8f1e-b36936ed8c91
August 6 2020,Coronavirus pandemic,Fintech,0,Scientists say new diseases will jump from animals unless humans change the way they live,https://www.ft.com/content/dc33f21b-740f-4be8-9947-b47439f557d2
August 6 2020,Eurozone economy,Fintech,0,"Italy’s industrial production growth slows, damping hopes of V-shaped recovery",https://www.ft.com/content/fc2c2733-9943-48fa-b27d-f7f30ac1e1aa
August 6 2020,Gillian Tett,Fintech,0,Businesses owned by black people have struggled to access programmes,https://www.ft.com/content/8287303f-4062-4808-8ce3-f7fa9f87e185
August 6 2020,UK business & economy,Fintech,0,Building industry shows signs of strengthening recovery in boost for the government,https://www.ft.com/content/328fe46f-d2c6-44e3-975b-7549e5340ecd
August 6 2020,FirstFT,Fintech,0,Your daily briefing on the news,https://www.ft.com/content/50a9b269-70c3-4162-95b2-17dd4194dad4
August 6 2020,Bank of England,Fintech,0,Central bank forecasts output will not recover to pre-Covid-19 levels until end of 2021,https://www.ft.com/content/2c9d168b-99d2-46e8-8952-0a89bdf64cd0
August 6 2020,Martin Sandbu,Fintech,0,Citizens must be able to choose how their data are governed,https://www.ft.com/content/9797cf6e-6927-41c7-945f-16b3eef239f2
August 6 2020,The editorial board,Fintech,0,Stimulus has downsides but Congress must err on the side of action,https://www.ft.com/content/19fe2a96-daf4-4d31-b2ff-f269a6b674dd
August 6 2020,Michael Auslin,Fintech,0,Battle over 5G rests on the modern equivalent of banker-led rescue of financial system in 1907,https://www.ft.com/content/ff2b91f7-d8b2-43c7-a4de-fc8f188fba8d
August 5 2020,Zimbabwe,Fintech,0,Washington accuses Kudakwashe Tagwirei and his company of derailing development and harming the country’s people,https://www.ft.com/content/9c515b11-4b72-45f7-9a64-9119c8e77ba1
August 5 2020,The editorial board,Fintech,0,Port disaster reflects same misgovernance that has left economy in crisis,https://www.ft.com/content/193d6c26-da02-4564-ae5c-0d0a4eb51e9e
August 5 2020,UK trade,Fintech,0,Both sides see agreement as key although it will largely replicate existing EU-Tokyo accord,https://www.ft.com/content/177c3338-5464-4aa1-898b-885f25aeb196
August 5 2020,FirstFT,Fintech,0,Your daily briefing on the news,https://www.ft.com/content/0c13891e-797b-4f73-81b7-4d3753500c38
August 5 2020,Trade Secrets,Fintech,0,Rules of the internet remain largely unwritten unlike those for trading goods and services,https://www.ft.com/content/b48fe3e0-72c3-4cbc-9f11-cbfa22db7a64
August 5 2020,FT Alphaville,Fintech,0,SaaSy business; Airline troubles; Print newspapers.,https://www.ft.com/content/30c3bc92-2326-498f-be43-c722b77a0dee
August 5 2020,Argentina,Fintech,0,Recession and talks with the IMF loom after deal with private creditors,https://www.ft.com/content/97629c25-38f0-4e54-91da-7ed7477a9563
August 5 2020,The Big Read,Fintech,0,States that are vulnerable to import shortages and sharp price rises are investing overseas and in agritech at home,https://www.ft.com/content/5ff72ce2-5947-497e-ac83-4aa4d008a73d
August 4 2020,UK economic growth,Fintech,0,Early forecasts of a V-shaped economic recovery are now seen as too optimistic,https://www.ft.com/content/2ff6143c-858a-4eff-bc09-0c6b44474433
August 4 2020,Technology,Fintech,0,Huawei moves front and centre as Beijing drafts strategy on rule-setting,https://www.ft.com/content/858d81bd-c42c-404d-b30d-0be32a097f1c
August 4 2020,The editorial board,Fintech,0,Pushback against globalisation has made a neutral referee even more valuable,https://www.ft.com/content/47fa9aa5-9a32-47ae-9798-bf3b46d8f902
August 4 2020,Martin Sandbu,Fintech,0,Old ‘certainties’ and the interests that defended them will be ditched for good,https://www.ft.com/content/38aee220-ad44-455a-853d-add171e73c00
August 4 2020,Emerging markets,Fintech,0,"Countries with current account deficits are vulnerable to capital outflows, according to fund",https://www.ft.com/content/4da1ab53-bb92-4c87-895a-f827a517a627
August 4 2020,FirstFT,Fintech,0,Your daily briefing on the news,https://www.ft.com/content/f934bdbc-57f4-4ee8-92dd-2877d1e281b0
August 4 2020,Trade Secrets,Fintech,0,Seoul’s efforts to reduce country’s reliance on Japanese technology is blow for globalisation,https://www.ft.com/content/3a5a3da1-aaf2-405f-8750-9896092c3c11
August 4 2020,Mexico,Fintech,0,"Remittances have increased since start of pandemic, helped by US welfare",https://www.ft.com/content/424e695e-fc39-4024-9952-578d39655ab6
August 4 2020,Australia,Fintech,0,Beijing’s post-coronavirus stimulus efforts drive surge even as tensions rise between the 2 countries,https://www.ft.com/content/0a15f9c4-3add-49d5-af78-b0c1c5e78dfb
August 4 2020,World Trade Organization,Fintech,0,Amina Mohamed and Ngozi Okonjo-Iweala say American criticisms of over-reach are valid,https://www.ft.com/content/f4830e2b-df7b-474a-8104-6336992ca193
August 4 2020,The Big Read,Fintech,0,"As political tensions dominate India’s relations with China, US companies see an opportunity",https://www.ft.com/content/b1df5dfd-36c4-49e6-bc56-506bf3ca3444
August 3 2020,Jim McCormick,Fintech,0,Governments have the tools to fix companies’ solvency problems — but at a cost,https://www.ft.com/content/0544e249-0798-4c64-b19b-0492c2e9ebbc
August 3 2020,The editorial board,Fintech,0,Forced sale of Chinese app in the US marks a turning point,https://www.ft.com/content/6a1b9b4d-ddbc-4b62-9101-221510fb7b45
August 3 2020,Eurozone economy,Fintech,0,July’s sentiment improvement comes after historic recessions in the first half of 2020,https://www.ft.com/content/b5a9460a-ad00-4607-8daf-8ccba63c1a25
August 3 2020,FirstFT,Fintech,0,Your daily briefing on the news,https://www.ft.com/content/852aafb2-1557-4ee4-8d35-d3c17a5915a7
August 3 2020,Trade Secrets,Fintech,0,Microsoft pressing ahead with China talks after Trump initially cast doubt on potential sale,https://www.ft.com/content/4de88136-b017-433c-ac3d-f189683b448e
August 3 2020,Chinese equities,Fintech,0,Washington’s threat to ban Chinese apps prompts traders to focus on domestic names,https://www.ft.com/content/943ea0db-d4e6-414c-b953-6081058d5f2f
August 3 2020,Chinese economy,Fintech,0,Manufacturing survey data beat expectations amid early signs of recovery in Japan and South Korea,https://www.ft.com/content/1133204f-9b5a-454c-9934-ce853ce59233
August 3 2020,FT Alphaville,Fintech,0,Xi’s panopticon; Neil Ferguson vindicated; SPACs as IPOS.,https://www.ft.com/content/cef33d20-6e80-48d1-89bc-e42973d51df0
August 3 2020,The Big Read,Fintech,0,"With tourism struggling and investors fleeing, Ankara is spending billions to fend off a fresh currency crisis",https://www.ft.com/content/cb70275f-8b7d-453c-9184-6d65815a8b10
August 3 2020,,Fintech,0,"Buenos Aires’ frustration in restructuring its debt ahead of a full-scale default speaks to an inherent conflict between sovereigns and their creditors. In light of this, the country may be better off waiting for the current negotiations to tail off than giving in to creditors’ demands.",https://www.ft.com/content/ac72b8a2-99df-43f9-b2cc-d4a8159b1988
August 2 2020,US foreign policy,Fintech,0,Pompeo vows further clampdown as ByteDance tries to salvage sale talks with Microsoft,https://www.ft.com/content/2eb1859f-ea08-4c7e-9bdd-a6712389a389
August 2 2020,UK trade,Fintech,0,Study suggests only 1% of UK imports by value could benefit from arbitrage opportunity,https://www.ft.com/content/7ee9e853-bea6-4797-9119-f7e20cdae3c0
August 2 2020,US economy,Fintech,0,Talks on stimulus package to resume on Monday with political parties still far apart,https://www.ft.com/content/636a74fa-b95a-42af-b49a-91c147cfab28
August 2 2020,UK trade,Fintech,0,Liz Truss heads to meet American officials to assess progress on reaching bilateral trade agreement,https://www.ft.com/content/fb4d266e-8bd2-427e-b9f0-0a4886979570
August 2 2020,The Week Ahead,Fintech,0,Start every week on the front foot with a preview of what’s on the global agenda,https://www.ft.com/content/86fb0708-7740-43eb-aa88-c3b7a30b8a98
August 2 2020,Charlene Barshefsky,Fintech,0,Both sides should focus on the existential challenge of China,https://www.ft.com/content/9edea4f5-5f34-4e17-89cd-f9b9ba698103
August 2 2020,Rana Foroohar,Fintech,0,The economic impact will stretch well beyond the travel industry,https://www.ft.com/content/2ddda9de-cd76-4969-a9dd-ce314fb6d38e
August 2 2020,Gavyn Davies,Fintech,0,Dramatic changes in the equity risk premium may have caused US stock market volatility,https://www.ft.com/content/cd8e2299-161b-4f17-adad-ac6d8a730049
August 2 2020,Market Questions,Fintech,0,Market Questions is the FT’s guide to the week ahead,https://www.ft.com/content/dc18516f-5263-4c34-8f83-812f930571a2
August 2 2020,The editorial board,Fintech,0,Governments must resist the urge towards protectionism,https://www.ft.com/content/bf349c9e-0345-45df-9f75-37cade28315f
August 2 2020,India,Fintech,0,Pandemic exposes weaknesses of an economy that relies on family members sending money back home,https://www.ft.com/content/9aef7827-9f19-4360-8058-6990f470ea31
July 31 2020,US economy,Fintech,0,Rating agency predicts government debt will reach 130% of gross domestic product in 2021,https://www.ft.com/content/94b0bbce-8886-40cd-aa1f-c712e43f45af
July 31 2020,TikTok Inc,Fintech,0,Negotiations for ByteDance-owned social media group come as Trump threatens action,https://www.ft.com/content/934ad8ed-1772-4813-bdb8-43ba74d3c189
July 31 2020,The Big Read,Fintech,0,"After the greenback suffers its worst month in a decade on economic concerns, debate about its global role is stirring",https://www.ft.com/content/7c963379-10df-4314-9bd0-351ddcdc699e
July 31 2020,The editorial board,Fintech,0,Rise in European cases shows there is no respite from the pandemic,https://www.ft.com/content/e15a3156-e39f-4008-887f-354daab5a5f8
July 31 2020,FirstFT,Fintech,0,Your daily briefing on the news,https://www.ft.com/content/d25317af-16b6-4770-af79-804c88e19126
July 31 2020,Eurozone economy,Fintech,0,"France, Spain and Italy report double-digit quarterly contractions in economic output",https://www.ft.com/content/c45cf867-2821-4d3a-ab48-0bc809f8cf26
July 31 2020,Big tech,Fintech,0,"Apple, Amazon, Facebook and Google prosper in face of virus pandemic and regulatory scrutiny",https://www.ft.com/content/dcd96d62-ffe5-414a-a392-018f4208d63a
July 30 2020,Brexit,Fintech,0,One-fifth of companies say planning for end of transition period has gone backwards,https://www.ft.com/content/efb74956-fb8f-41cc-a823-277346788fc9
July 30 2020,US economy,Fintech,0,GDP shrinks at 33% annualised rate as latest weekly jobless claims rise to 1.43m,https://www.ft.com/content/3ff15dc7-be90-4676-8121-5a868016c4bb
July 30 2020,UK politics & policy,Fintech,0,Chinese ambassador says Britain should not be coerced by US into taking a hostile stance,https://www.ft.com/content/54f822a4-78e1-40a9-aab6-0108932fa056
July 30 2020,Mexico,Fintech,0,Decline puts country on course to be one of the pandemic’s biggest emerging market casualties,https://www.ft.com/content/1e25c567-66c3-44e0-86ed-54805a5d6503
July 30 2020,Britain after Brexit,Fintech,0,One or other will have to compromise on really fundamental points of principle,https://www.ft.com/content/1eb017cd-2a80-4749-8f6b-202f4f532219
